Time,ID,Pixel_X,Pixel_Y,Norm_X,Norm_Y,Norm_Z,World_X,World_Y,World_Z
0.0,0,261,229,0.5558426380157471,0.12579119205474854,-0.302668958902359,0.05418253690004349,-0.6098437905311584,-0.12576833367347717
0.0,1,269,212,0.5725017786026001,0.10541591048240662,-0.24456654489040375,0.0692221000790596,-0.6453039646148682,-0.11698415130376816
0.0,2,273,213,0.5822606682777405,0.10592612624168396,-0.24453459680080414,0.0687498077750206,-0.6454005241394043,-0.11885812878608704
0.0,3,277,213,0.5907512903213501,0.10638031363487244,-0.24455143511295319,0.0691448450088501,-0.6455974578857422,-0.11695796251296997
0.0,4,255,210,0.5421960949897766,0.10293973237276077,-0.270641952753067,0.03613614663481712,-0.6497197151184082,-0.1271640956401825
0.0,5,249,209,0.5296323895454407,0.1013813316822052,-0.27083030343055725,0.03839574009180069,-0.6506249904632568,-0.1272183060646057
0.0,6,243,208,0.5153783559799194,0.09954962134361267,-0.2707843780517578,0.037906259298324585,-0.6494255661964417,-0.12346141040325165
0.0,7,278,217,0.5922122597694397,0.11136534810066223,0.09347344189882278,0.09419181197881699,-0.6441271901130676,-0.010474421083927155
0.0,8,227,209,0.4824105501174927,0.10180044174194336,-0.025901807472109795,-0.03909963369369507,-0.6636261940002441,-0.039943043142557144
0.0,9,267,244,0.5684260725975037,0.14506155252456665,-0.17229530215263367,0.05560212582349777,-0.5874372124671936,-0.09155692905187607
0.0,10,248,242,0.5273948311805725,0.1426127851009369,-0.2072461098432541,0.017508840188384056,-0.5914312601089478,-0.09828425198793411
0.0,11,303,298,0.646358847618103,0.21195805072784424,0.23524436354637146,0.1369636505842209,-0.4768482446670532,0.04292554035782814
0.0,12,166,294,0.3497684597969055,0.2068198323249817,0.06869504600763321,-0.15659359097480774,-0.48847371339797974,0.008035420440137386
0.0,13,342,373,0.7310712337493896,0.30571413040161133,-0.032790329307317734,0.2361469566822052,-0.3232996463775635,-0.03586976230144501
0.0,14,101,374,0.20671014487743378,0.30629920959472656,-0.29064589738845825,-0.29635632038116455,-0.3216859698295593,-0.10189682245254517
0.0,15,401,311,0.8604662418365479,0.2284863293170929,-0.6004834175109863,0.3168826401233673,-0.4119425415992737,-0.23258079588413239
0.0,16,41,312,0.0779741108417511,0.2288695126771927,-0.7866248488426208,-0.40313172340393066,-0.42922720313072205,-0.2551211714744568
0.0,17,415,288,0.8911911249160767,0.20009809732437134,-0.6848680377006531,0.3322904109954834,-0.43676942586898804,-0.2720823585987091
0.0,18,24,288,0.040877312421798706,0.19988100230693817,-0.8819161057472229,-0.44106894731521606,-0.4617609977722168,-0.3015696406364441
0.0,19,409,279,0.8774281144142151,0.18865236639976501,-0.7042173147201538,0.338390588760376,-0.4757484793663025,-0.27905818819999695
0.0,20,32,278,0.057753294706344604,0.18736396729946136,-0.8906416893005371,-0.44396209716796875,-0.4987981915473938,-0.29513657093048096
0.0,21,402,287,0.8620699048042297,0.1982874572277069,-0.6287853121757507,0.3174610435962677,-0.4355202317237854,-0.24704432487487793
0.0,22,38,285,0.07124008983373642,0.1953715980052948,-0.8058833479881287,-0.4057091176509857,-0.4475705027580261,-0.2600167989730835
0.0,23,280,522,0.5965573787689209,0.49015557765960693,0.04962078481912613,0.10185310989618301,-0.0017607549671083689,0.009815272875130177
0.0,24,197,524,0.41733911633491516,0.49324893951416016,-0.0490497350692749,-0.10218655318021774,0.0009605316445231438,-0.009571303613483906
0.0,25,286,690,0.6090596914291382,0.7000751495361328,0.07555555552244186,0.13781677186489105,0.37790748476982117,0.01862971857190132
0.0,26,189,696,0.39864397048950195,0.7072126269340515,-0.04231240972876549,-0.10760213434696198,0.3799538016319275,-0.018534116446971893
0.0,27,301,833,0.6431487202644348,0.8777894973754883,0.39070457220077515,0.14147315919399261,0.7148388624191284,0.1260955035686493
0.0,28,181,839,0.380874365568161,0.8845820426940918,0.2661336064338684,-0.11416493356227875,0.7387657761573792,0.1043584868311882
0.0,29,293,848,0.6239880919456482,0.8964349031448364,0.4088760316371918,0.14452815055847168,0.758167028427124,0.12786509096622467
0.0,30,186,850,0.3925277292728424,0.8987730145454407,0.27817800641059875,-0.11314002424478531,0.7812088131904602,0.10808826982975006
0.0,31,325,901,0.6946854591369629,0.9621872901916504,0.08750422298908234,0.1888233721256256,0.8282932043075562,0.002962689381092787
0.0,32,179,909,0.3770161271095276,0.9721875786781311,-0.07045939564704895,-0.11782953888177872,0.8534227013587952,-0.020548798143863678
0.03342528735632184,0,254,229,0.5411843657493591,0.1284133791923523,-0.3076629340648651,0.040359824895858765,-0.614692747592926,-0.1263892650604248
0.03342528735632184,1,264,213,0.5631023645401001,0.10940279066562653,-0.2497989386320114,0.057225365191698074,-0.6503610014915466,-0.11755909025669098
0.03342528735632184,2,269,214,0.5743615627288818,0.11018345504999161,-0.24975833296775818,0.05672694370150566,-0.6504340171813965,-0.11944669485092163
0.03342528735632184,3,274,214,0.5851950645446777,0.11072982102632523,-0.24977287650108337,0.05712568759918213,-0.6506704092025757,-0.11754017323255539
0.03342528735632184,4,247,211,0.5269463062286377,0.10606536269187927,-0.26989081501960754,0.022620869800448418,-0.6536777019500732,-0.12700144946575165
0.03342528735632184,5,241,209,0.5135029554367065,0.10442139208316803,-0.27007561922073364,0.024758702144026756,-0.6546814441680908,-0.12705595791339874
0.03342528735632184,6,235,208,0.4991672933101654,0.10283737629652023,-0.2700445353984833,0.02431402914226055,-0.6534861326217651,-0.12330048531293869
