Time,ID,Pixel_X,Pixel_Y,Norm_X,Norm_Y,Norm_Z,World_X,World_Y,World_Z
0.0,0,308,361,0.29770272970199585,0.12758836150169373,0.7260085344314575,-0.20467735826969147,-0.6071364283561707,0.19493547081947327
0.0,1,307,350,0.29093676805496216,0.10349628329277039,0.5839527249336243,-0.226437509059906,-0.6345467567443848,0.15233619511127472
0.0,2,306,350,0.28661656379699707,0.10361427068710327,0.5835880637168884,-0.2268906533718109,-0.6345841288566589,0.1508556455373764
0.0,3,305,351,0.2814690172672272,0.1041104793548584,0.5834752917289734,-0.22661276161670685,-0.6349828243255615,0.15273846685886383
0.0,4,310,350,0.30657273530960083,0.1022556722164154,0.6376078128814697,-0.2011883407831192,-0.6417238712310791,0.1594463437795639
0.0,5,311,349,0.31327682733535767,0.10145381838083267,0.6372457146644592,-0.19927576184272766,-0.642802357673645,0.15933401882648468
0.0,6,312,349,0.3198122978210449,0.10074087977409363,0.6375213265419006,-0.19991397857666016,-0.6416778564453125,0.1633983999490738
0.0,7,306,352,0.29007717967033386,0.10656356811523438,0.11821216344833374,-0.2432858943939209,-0.6059435606002808,0.034471943974494934
0.0,8,318,350,0.3518006205558777,0.10371270775794983,0.3604167103767395,-0.11970815062522888,-0.6351348757743835,0.07833009958267212
0.0,9,310,369,0.30852025747299194,0.143998384475708,0.5877673625946045,-0.20720572769641876,-0.5772044062614441,0.15298785269260406
0.0,10,314,368,0.32803791761398315,0.14342987537384033,0.6573841571807861,-0.16965508460998535,-0.583625853061676,0.16646043956279755
0.0,11,308,391,0.2973252832889557,0.1927393525838852,-0.12490911036729813,-0.2347279191017151,-0.44926515221595764,-0.02293090522289276
0.0,12,374,385,0.6368472576141357,0.18040379881858826,0.3898983299732208,0.05797208100557327,-0.5259075164794922,0.0782010406255722
0.0,13,286,425,0.18464520573616028,0.2695143222808838,-0.14475028216838837,-0.28654468059539795,-0.3788009285926819,-0.004085086286067963
0.0,14,417,423,0.8541237711906433,0.264562726020813,0.900818943977356,0.22395727038383484,-0.44200390577316284,0.20059174299240112
0.0,15,276,379,0.1347019374370575,0.1665157675743103,0.12970156967639923,-0.3009653687477112,-0.530045747756958,0.052060872316360474
0.0,16,422,391,0.8804289102554321,0.19325433671474457,1.4473490715026855,0.2618880271911621,-0.5282487273216248,0.34457695484161377
0.0,17,270,368,0.10360395908355713,0.14238464832305908,0.11539124697446823,-0.3112231194972992,-0.5808674693107605,0.04395139962434769
0.0,18,432,384,0.9305920600891113,0.17719000577926636,1.551758885383606,0.2714477479457855,-0.5636584758758545,0.3548726737499237
0.0,19,272,365,0.11621439456939697,0.13689151406288147,0.12249521166086197,-0.2824336290359497,-0.6140876412391663,0.039262473583221436
0.0,20,425,381,0.896510124206543,0.17249742150306702,1.5182490348815918,0.2493370771408081,-0.5778694748878479,0.35209062695503235
0.0,21,276,367,0.13303840160369873,0.1412050724029541,0.14338386058807373,-0.290036141872406,-0.5548801422119141,0.05041429400444031
0.0,22,421,383,0.8751310110092163,0.176754891872406,1.4540449380874634,0.25400930643081665,-0.5385920405387878,0.34863585233688354
0.0,23,336,524,0.43951645493507385,0.48712244629859924,-0.23425139486789703,-0.06476902216672897,0.021439773961901665,-0.057592179626226425
0.0,24,380,521,0.6666895151138306,0.48144447803497314,0.23333188891410828,0.0639370009303093,-0.021885767579078674,0.05810462683439255
0.0,25,314,620,0.3294806182384491,0.6997585296630859,-0.10869457572698593,-0.17259915173053741,0.3741036355495453,0.011721721850335598
0.0,26,388,616,0.707890510559082,0.6916539669036865,0.35881924629211426,0.10001301765441895,0.3616340160369873,0.10219835489988327
