Time,ID,Pixel_X,Pixel_Y,Norm_X,Norm_Y,Norm_Z,World_X,World_Y,World_Z
0.0,0,371,166,0.4237760603427887,0.14463460445404053,-0.8277750611305237,-0.0639648288488388,-0.5916427969932556,-0.19338583946228027
0.0,1,382,145,0.4542859196662903,0.1221831738948822,-0.788017213344574,-0.052203837782144547,-0.6286236643791199,-0.19507992267608643
0.0,2,391,144,0.47996586561203003,0.12058442831039429,-0.7883426547050476,-0.052757591009140015,-0.6287393569946289,-0.19689258933067322
0.0,3,399,143,0.5021976232528687,0.11896687746047974,-0.788740873336792,-0.05223928019404411,-0.6286925077438354,-0.1952887326478958
0.0,4,360,148,0.3908314108848572,0.1246369481086731,-0.765220582485199,-0.08558861911296844,-0.6301189661026001,-0.19176115095615387
0.0,5,353,148,0.37355175614356995,0.12451502680778503,-0.7659076452255249,-0.08341212570667267,-0.6311172842979431,-0.1920143961906433
0.0,6,349,147,0.35967883467674255,0.1242404580116272,-0.7658644318580627,-0.0839601680636406,-0.630043089389801,-0.18820300698280334
0.0,7,412,143,0.5373690128326416,0.11942994594573975,-0.4292431175708771,0.02330825664103031,-0.6391748785972595,-0.11813530325889587
0.0,8,344,149,0.3478933572769165,0.12595799565315247,-0.3213145136833191,-0.11426705121994019,-0.6432974338531494,-0.08859570324420929
0.0,9,388,179,0.4697847366333008,0.15942484140396118,-0.6766813397407532,-0.03709075599908829,-0.5746533870697021,-0.16770388185977936
0.0,10,364,181,0.40287983417510986,0.16161513328552246,-0.647182285785675,-0.07705621421337128,-0.5745673179626465,-0.15749844908714294
0.0,11,482,226,0.7332358360290527,0.2105180323123932,-0.2782842814922333,0.15316806733608246,-0.4957568347454071,-0.06909003108739853
0.0,12,311,228,0.2538865804672241,0.2135961949825287,-0.13196438550949097,-0.17587602138519287,-0.4937366843223572,-0.03920619189739227
0.0,13,532,308,0.8751146793365479,0.30079615116119385,-0.8503811359405518,0.24870885908603668,-0.3555172085762024,-0.16068042814731598
0.0,14,278,283,0.16148102283477783,0.2741454243659973,-0.9112207889556885,-0.21787263453006744,-0.39074310660362244,-0.19390946626663208
0.0,15,540,242,0.8974388837814331,0.22798722982406616,-1.5993062257766724,0.2519896924495697,-0.378845751285553,-0.3224293291568756
0.0,16,246,190,0.07250574231147766,0.17104822397232056,-1.8654757738113403,-0.24702802300453186,-0.5327529311180115,-0.3949933648109436
0.0,17,551,230,0.9284229278564453,0.2153722047805786,-1.7154027223587036,0.24652762711048126,-0.37775370478630066,-0.34721264243125916
0.0,18,244,168,0.06708869338035583,0.14687874913215637,-2.029911756515503,-0.2583654522895813,-0.5701100826263428,-0.4423849284648895
0.0,19,542,215,0.9032608270645142,0.19910623133182526,-1.7048088312149048,0.244634747505188,-0.4001818299293518,-0.35566070675849915
0.0,20,257,159,0.10329008847475052,0.13723763823509216,-1.973726749420166,-0.2621012032032013,-0.5883157849311829,-0.4226262867450714
0.0,21,535,220,0.8827195763587952,0.20387965440750122,-1.6101768016815186,0.24484945833683014,-0.3891960382461548,-0.33016782999038696
0.0,22,262,165,0.11749067902565002,0.14424261450767517,-1.8695927858352661,-0.2455746829509735,-0.5437332987785339,-0.3945217728614807
0.0,23,453,493,0.6527263522148132,0.5049219131469727,-0.10176447778940201,0.10833235830068588,-0.0017680265009403229,-0.020766163244843483
0.0,24,350,490,0.3641170263290405,0.5012165904045105,0.10159680992364883,-0.10892117768526077,0.0011398042552173138,0.020978661254048347
0.0,25,465,682,0.6870865821838379,0.7127242088317871,-0.11334972083568573,0.10626297444105148,0.361115962266922,-0.01770680584013462
0.0,26,331,667,0.3099900484085083,0.6970481872558594,0.21720588207244873,-0.13997657597064972,0.3698054552078247,0.0368192195892334
0.0,27,472,848,0.7072623372077942,0.8963509202003479,0.40750476717948914,0.12888988852500916,0.6976126432418823,0.10395603626966476
0.0,28,343,812,0.3446725606918335,0.8561363220214844,0.9916093945503235,-0.11028540879487991,0.6571858525276184,0.22648781538009644
0.0,29,459,864,0.6708331108093262,0.9136511087417603,0.43815478682518005,0.13184431195259094,0.7427215576171875,0.10831260681152344
0.0,30,357,829,0.3841686546802521,0.8745596408843994,1.0502040386199951,-0.10864626616239548,0.6932272911071777,0.23882262408733368
0.0,31,466,915,0.6908731460571289,0.9693307876586914,-0.11483116447925568,0.13237258791923523,0.8176745772361755,-0.021625490859150887
0.0,32,298,890,0.21678678691387177,0.9420289993286133,0.6305519342422485,-0.15141718089580536,0.7844424247741699,0.1382850855588913
0.019352617079889806,0,368,165,0.4214712679386139,0.13391534984111786,-0.8255453109741211,-0.06477710604667664,-0.5954570174217224,-0.19315052032470703
0.019352617079889806,1,379,146,0.45176297426223755,0.11257560551166534,-0.7876574397087097,-0.05253417789936066,-0.6323133111000061,-0.19498051702976227
0.019352617079889806,2,389,145,0.4777963161468506,0.11139961332082748,-0.7879931926727295,-0.05309448391199112,-0.6324246525764465,-0.19679251313209534
0.019352617079889806,3,397,144,0.5020058155059814,0.11037866771221161,-0.7883111834526062,-0.052588943392038345,-0.6324208974838257,-0.1951807588338852
0.019352617079889806,4,357,149,0.3889550566673279,0.11532792448997498,-0.7609455585479736,-0.08574886620044708,-0.6343421936035156,-0.19132909178733826
0.019352617079889806,5,351,149,0.3725857734680176,0.11576347053050995,-0.7616281509399414,-0.08357558399438858,-0.635313093662262,-0.19159124791622162
0.019352617079889806,6,346,149,0.35877397656440735,0.11609021574258804,-0.7615850567817688,-0.08411775529384613,-0.6342496275901794,-0.18780839443206787
