Time,ID,Pixel_X,Pixel_Y,Norm_X,Norm_Y,Norm_Z,World_X,World_Y,World_Z
0.0,0,436,60,0.5402591228485107,0.11179032921791077,-0.3052770793437958,0.0575447604060173,-0.5915178060531616,-0.058280859142541885
0.0,1,439,52,0.5666346549987793,0.09481238573789597,-0.20801524817943573,0.07164116203784943,-0.6261159777641296,-0.04846087843179703
0.0,2,442,52,0.5818169713020325,0.09538444876670837,-0.2079603672027588,0.07130467891693115,-0.626268744468689,-0.05015697702765465
0.0,3,444,53,0.5967214107513428,0.09595689177513123,-0.20836801826953888,0.07167525589466095,-0.6264439821243286,-0.04817082732915878
0.0,4,432,51,0.5135031938552856,0.09236651659011841,-0.26075100898742676,0.04117409139871597,-0.6342288851737976,-0.06055133044719696
0.0,5,429,50,0.48995864391326904,0.09095967561006546,-0.26137015223503113,0.04340296611189842,-0.6350120902061462,-0.06060713529586792
0.0,6,425,50,0.4659377932548523,0.08965003490447998,-0.2617688477039337,0.042686112225055695,-0.634023129940033,-0.05670860409736633
0.0,7,444,56,0.5990228652954102,0.10305270552635193,0.3537580668926239,0.09273117780685425,-0.6276174783706665,0.05602329596877098
0.0,8,417,51,0.40760767459869385,0.092505544424057,0.10544586926698685,-0.029799610376358032,-0.6605245471000671,0.01720951311290264
0.0,9,438,69,0.56026291847229,0.13156792521476746,-0.08056920021772385,0.05593932420015335,-0.5714016556739807,-0.023396503180265427
0.0,10,429,67,0.49098682403564453,0.12854117155075073,-0.15609917044639587,0.021372681483626366,-0.5794233083724976,-0.03388548269867897
0.0,11,456,104,0.6819547414779663,0.21082580089569092,0.5874749422073364,0.12841464579105377,-0.47126835584640503,0.10345634818077087
0.0,12,384,99,0.17261677980422974,0.20020973682403564,0.27192607522010803,-0.1423223316669464,-0.4831089675426483,0.05887352302670479
0.0,13,469,161,0.7773082852363586,0.338326632976532,0.40550073981285095,0.22670647501945496,-0.3035787343978882,0.08549676835536957
0.0,14,380,163,0.14479854702949524,0.34096628427505493,0.3849256932735443,-0.13289447128772736,-0.2081546038389206,0.07999264448881149
0.0,15,476,109,0.8243792057037354,0.22234773635864258,-0.18716159462928772,0.20552584528923035,-0.4045571982860565,-0.04842221736907959
0.0,16,402,208,0.3041018843650818,0.44298258423805237,0.4291389584541321,-0.0713597759604454,-0.051698360592126846,0.07457777857780457
0.0,17,474,96,0.8147639036178589,0.19312810897827148,-0.330517441034317,0.19667546451091766,-0.4246424436569214,-0.08777845650911331
0.0,18,404,222,0.31643548607826233,0.47224941849708557,0.40777918696403503,-0.06703124195337296,-0.0029734442941844463,0.05585493519902229
0.0,19,471,91,0.79076087474823,0.1820148527622223,-0.26926741003990173,0.18939058482646942,-0.4670223295688629,-0.0836365669965744
0.0,20,406,218,0.33227479457855225,0.4639224112033844,0.30383050441741943,-0.052302759140729904,-0.020532041788101196,0.03957613557577133
0.0,21,471,94,0.7874608039855957,0.18908876180648804,-0.18255586922168732,0.19873681664466858,-0.4285063147544861,-0.05380421131849289
0.0,22,408,213,0.3424249291419983,0.4526084065437317,0.3983139395713806,-0.0585186630487442,-0.048059672117233276,0.06821557879447937
0.0,23,444,228,0.5970331430435181,0.48695194721221924,0.13029682636260986,0.090567946434021,-0.005599555559456348,0.019727859646081924
0.0,24,395,228,0.2544648349285126,0.4865685701370239,-0.1303466409444809,-0.09114862233400345,0.004893128760159016,-0.01942504569888115
0.0,25,453,322,0.6656468510627747,0.695584774017334,0.07337616384029388,0.09115168452262878,0.34726694226264954,-0.024844517931342125
0.0,26,390,333,0.21960987150669098,0.7208273410797119,-0.33229300379753113,-0.06374266743659973,0.38413968682289124,-0.08598768711090088
0.0,27,450,409,0.6406477093696594,0.8897364139556885,0.1891452670097351,0.0921294093132019,0.6840589046478271,0.01705053634941578
0.0,28,386,426,0.18715932965278625,0.9270178079605103,-0.2678256332874298,-0.09303759038448334,0.7650086879730225,-0.06594598293304443
0.0,29,437,424,0.5500152111053467,0.9228330850601196,0.17519773542881012,0.09467408061027527,0.7285628914833069,0.013035564683377743
0.0,30,388,439,0.19936822354793549,0.9561783075332642,-0.2843969464302063,-0.09599006175994873,0.809580385684967,-0.0701093077659607
0.0,31,467,437,0.7634656429290771,0.9531417489051819,-0.3851342797279358,0.14647257328033447,0.7896857857704163,-0.09867081791162491
0.0,32,390,453,0.21838660538196564,0.9877741932868958,-0.8806760311126709,-0.08560030162334442,0.8640557527542114,-0.19655188918113708
0.032536095417451345,0,435,57,0.5395236611366272,0.11051656305789948,-0.3826240301132202,0.05749429762363434,-0.6051549911499023,-0.07784371823072433
0.032536095417451345,1,438,50,0.5663208365440369,0.09413157403469086,-0.2676079571247101,0.07103801518678665,-0.640248715877533,-0.06606439501047134
0.032536095417451345,2,441,50,0.5819039344787598,0.09484867751598358,-0.26779380440711975,0.07068776339292526,-0.6403108835220337,-0.06777551770210266
0.032536095417451345,3,443,50,0.5982621908187866,0.09552445262670517,-0.2682405710220337,0.07104350626468658,-0.6405023336410522,-0.06582356244325638
0.032536095417451345,4,431,49,0.5120940804481506,0.09167293459177017,-0.3315065801143646,0.04036608338356018,-0.6465610265731812,-0.07975929230451584
0.032536095417451345,5,427,48,0.48870590329170227,0.0904366746544838,-0.3321346640586853,0.04257490113377571,-0.6475096940994263,-0.07977589964866638
0.032536095417451345,6,424,48,0.4644891619682312,0.08927388489246368,-0.3326418995857239,0.04190834239125252,-0.6465478539466858,-0.07588890194892883
