Time,Hip_Y,Squat_State
0.2278003692626953,320.5,unknown
0.3403279781341553,320.5,unknown
0.3868429660797119,319.5,unknown
0.43584251403808594,319.5,unknown
0.48834896087646484,319.5,unknown
0.5233783721923828,319.5,unknown
0.5796077251434326,320.0,unknown
0.6276078224182129,320.0,unknown
0.660682201385498,320.0,unknown
0.7002377510070801,320.0,unknown
0.7312028408050537,319.5,unknown
0.764765739440918,319.5,unknown
0.7978131771087646,319.5,unknown
0.8327767848968506,319.5,unknown
0.8773093223571777,319.5,unknown
0.9213078022003174,319.5,unknown
0.9583117961883545,319.5,unknown
0.9928345680236816,320.5,unknown
1.0288646221160889,321.5,unknown
1.0618846416473389,323.0,unknown
1.0944385528564453,324.0,unknown
1.1264376640319824,325.0,unknown
1.1594514846801758,325.5,unknown
1.1939644813537598,325.0,unknown
1.2379698753356934,326.0,unknown
1.27152681350708,326.0,unknown
1.3054940700531006,326.0,unknown
1.3484959602355957,327.0,unknown
1.3800861835479736,329.5,unknown
1.4270870685577393,331.5,unknown
1.474679708480835,333.5,down
1.5067169666290283,335.0,down
1.5557265281677246,335.0,down
1.5912437438964844,335.5,down
1.6332426071166992,336.5,down
1.6658358573913574,337.5,down
1.7098920345306396,338.5,down
1.7568819522857666,340.0,down
1.8094725608825684,341.5,down
1.8454372882843018,342.5,down
1.8890142440795898,344.0,down
1.9250133037567139,346.0,down
1.9610545635223389,348.5,down
1.9965858459472656,352.0,down
2.032986640930176,355.5,down
2.0715439319610596,360.5,down
2.1115500926971436,359.0,down
2.1495859622955322,359.0,down
2.1890790462493896,361.0,down
2.230076551437378,363.5,down
2.270615577697754,362.5,down
2.3046152591705322,363.5,down
2.336651563644409,364.0,down
2.3772261142730713,364.0,down
2.421846628189087,365.5,down
2.476337432861328,365.5,down
2.531339645385742,366.0,down
2.581888437271118,367.5,down
2.6218905448913574,371.0,down
2.668125629425049,372.0,down
2.716127395629883,378.5,down
2.7661523818969727,386.0,down
2.809670925140381,386.0,down
2.8476691246032715,385.0,down
2.894195079803467,384.5,down
2.9281961917877197,386.0,down
2.972710132598877,386.5,down
3.013711452484131,386.0,down
3.0457119941711426,386.0,down
3.0932435989379883,387.5,down
3.142240285873413,390.5,down
3.1857776641845703,394.0,down
3.2217750549316406,395.0,down
3.2637858390808105,398.5,down
3.2963030338287354,403.5,down
3.328338384628296,402.5,down
3.381845712661743,402.5,down
3.4328463077545166,404.0,down
3.4913852214813232,408.5,down
3.5433809757232666,411.0,down
3.581904172897339,414.0,down
3.6199026107788086,417.5,down
3.6569125652313232,416.5,down
3.69842791557312,418.5,down
3.7404279708862305,420.5,down
3.785961151123047,421.0,down
3.8269646167755127,421.5,down
3.871501922607422,422.0,down
3.9245030879974365,424.0,down
3.9730446338653564,427.0,down
4.013041973114014,432.0,down
4.052048683166504,431.5,down
4.095607280731201,433.5,down
4.136600017547607,438.5,down
4.170121431350708,439.0,down
4.2061238288879395,440.0,down
4.244120121002197,444.0,down
4.278647422790527,448.5,down
4.318648099899292,447.0,down
4.35465407371521,446.5,down
4.394172668457031,448.0,down
4.427171468734741,448.0,down
4.4666972160339355,447.5,down
4.510710000991821,442.5,down
4.5507118701934814,444.0,down
4.59308648109436,444.0,down
4.633087158203125,443.5,down
