Time,Hip_Y,Squat_State
4.956716537475586,375.0,up
4.9957215785980225,375.0,up
5.034718036651611,375.0,up
5.0788047313690186,375.0,up
5.12380313873291,374.5,up
5.175334692001343,374.5,up
5.2253336906433105,374.5,up
5.270875692367554,374.5,up
5.317874193191528,373.5,up
5.361410856246948,373.0,up
5.408405303955078,373.0,up
5.465933799743652,372.5,up
5.518935918807983,371.5,up
5.5674779415130615,371.0,up
5.609479904174805,370.5,up
5.654980897903442,368.0,up
5.700989723205566,367.0,up
5.7480080127716064,364.5,up
5.792521238327026,361.5,up
5.8355207443237305,359.0,up
5.87845516204834,355.5,up
5.92647647857666,351.5,up
5.968983173370361,351.0,up
6.010984420776367,349.0,up
6.0562944412231445,347.0,up
6.099292516708374,344.5,up
6.148304224014282,342.5,up
6.1958277225494385,341.5,up
6.238831520080566,342.5,up
6.289367198944092,342.0,up
6.335366249084473,341.5,up
6.376896619796753,341.0,up
6.418897867202759,339.5,up
6.45842432975769,339.5,up
6.494424343109131,338.5,up
6.531424522399902,336.5,up
6.567961692810059,336.5,up
6.612969160079956,336.5,up
6.651973247528076,335.0,up
6.6895341873168945,334.0,up
6.724524259567261,333.5,up
6.762078762054443,332.0,up
6.794046640396118,332.0,up
6.82508397102356,332.0,up
6.873684644699097,332.5,up
6.904686450958252,332.5,up
6.937652349472046,332.5,up
6.970236301422119,332.0,up
7.0032336711883545,332.5,up
7.03619909286499,332.5,up
7.070747375488281,333.0,up
7.103749752044678,333.0,up
7.135784864425659,333.0,up
7.171375513076782,333.5,up
7.217885494232178,333.5,up
7.265451431274414,333.5,up
7.300452470779419,333.5,up
7.334505081176758,333.5,up
7.364062786102295,334.0,up
7.41201376914978,334.0,up
7.449634075164795,334.0,up
7.482138395309448,334.5,up
7.515140771865845,334.5,up
7.561014175415039,334.5,up
7.595047473907471,334.5,up
7.622012615203857,334.5,up
7.653100967407227,333.5,up
7.68721604347229,333.0,up
7.717410087585449,332.5,up
7.750638484954834,332.0,up
7.782174348831177,332.0,up
7.812209129333496,331.5,up
7.8422160148620605,332.5,up
7.8759238719940186,333.5,up
7.905216932296753,333.5,up
7.93691611289978,333.5,up
7.967827320098877,334.0,up
7.99918007850647,334.5,up
8.03026008605957,334.5,up
8.062066078186035,334.5,up
8.095122814178467,335.0,up
8.138827562332153,335.0,up
8.167341470718384,336.5,up
8.213192224502563,338.5,up
8.242067813873291,345.0,up
8.286601543426514,348.5,up
8.313974857330322,354.0,up
8.341980934143066,358.0,up
8.373048305511475,360.0,up
8.406455039978027,362.0,up
8.439455509185791,364.5,up
8.468190431594849,366.5,up
8.497925519943237,367.5,up
8.530052423477173,368.0,up
8.56357455253601,368.0,up
8.607576847076416,367.0,up
8.638537883758545,367.0,up
8.6710524559021,366.5,up
8.704630851745605,366.5,up
8.733629941940308,366.0,up
8.762150049209595,366.5,up
8.798150539398193,367.5,up
8.831151008605957,368.0,up
8.862676620483398,369.0,up
8.894672155380249,369.5,up
8.927670240402222,370.0,up
8.956673860549927,370.0,up
8.987185716629028,369.5,up
9.01718521118164,369.5,up
9.04819369316101,367.5,up
9.076701641082764,366.0,up
9.10405707359314,364.5,up
9.147785186767578,361.5,up
9.201838731765747,359.0,up
9.233837366104126,358.0,up
9.264431715011597,357.0,up
9.293398380279541,357.0,up
9.339774370193481,357.0,up
9.382543563842773,357.0,up
9.416511297225952,355.0,up
9.45054817199707,355.0,up
9.487845182418823,352.5,up
9.515854835510254,352.5,up
9.550833940505981,349.0,up
9.590574741363525,345.0,up
9.647831439971924,342.5,up
9.693861246109009,341.5,up
9.719892740249634,341.5,up
9.745906114578247,342.0,up
9.786038160324097,342.5,up
