Time,Hip_Y,Squat_State
0.20163226127624512,672.0,unknown
0.25999903678894043,681.0,unknown
0.29712891578674316,685.0,unknown
0.32769227027893066,687.0,unknown
0.35768961906433105,684.0,unknown
0.38768601417541504,678.5,unknown
0.4182417392730713,667.5,unknown
0.4502441883087158,669.0,unknown
0.4862062931060791,661.5,unknown
0.5317423343658447,654.0,unknown
0.5777413845062256,669.0,unknown
0.6052689552307129,672.5,unknown
0.6372661590576172,672.5,unknown
0.6673016548156738,674.0,unknown
0.7013061046600342,675.5,unknown
0.729853630065918,667.5,unknown
0.7618215084075928,666.5,unknown
0.791827917098999,667.0,unknown
0.8214797973632812,667.0,unknown
0.8535153865814209,652.0,unknown
0.883516788482666,648.5,unknown
0.9150352478027344,631.5,unknown
0.9460353851318359,630.0,unknown
0.9810364246368408,622.0,unknown
1.0215392112731934,604.5,unknown
1.0545382499694824,588.0,unknown
1.0825366973876953,587.0,unknown
1.1182098388671875,581.0,unknown
1.1514604091644287,579.0,unknown
1.1787405014038086,564.0,unknown
1.204247236251831,572.5,up
1.2346892356872559,560.5,up
1.2670104503631592,562.5,up
1.299057960510254,564.5,up
1.3283190727233887,558.0,up
1.360398769378662,542.5,up
1.3904194831848145,534.5,up
1.421868085861206,528.5,up
1.4540386199951172,523.5,up
1.486039161682129,519.0,up
1.5187742710113525,518.0,up
1.5446808338165283,512.5,up
1.577695369720459,512.5,up
1.6108310222625732,506.5,up
1.641303539276123,505.0,up
1.6710374355316162,501.5,up
1.7000503540039062,504.0,up
1.7322335243225098,504.0,up
1.764362096786499,508.5,up
1.7977631092071533,508.5,up
1.8378722667694092,507.5,up
1.884169101715088,507.5,up
1.924659013748169,496.5,up
1.948277235031128,491.5,up
1.9816677570343018,483.0,up
2.011770486831665,481.0,up
2.0450046062469482,481.0,up
2.0732390880584717,482.5,up
2.104714870452881,477.5,up
2.136077404022217,474.0,up
2.1684300899505615,474.5,up
2.1986653804779053,471.0,up
2.231358289718628,469.5,up
2.2610023021698,468.0,up
2.295618772506714,459.5,up
2.3216733932495117,446.0,up
2.353412628173828,451.5,up
2.392241954803467,441.5,up
2.4170608520507812,361.5,up
2.4486300945281982,311.0,up
2.4804461002349854,296.5,up
2.508229970932007,303.5,up
2.5464675426483154,299.5,up
2.5705630779266357,294.5,up
2.6019740104675293,297.5,up
2.6334331035614014,288.5,up
2.6637609004974365,288.0,up
2.6957626342773438,295.5,up
2.7252769470214844,297.5,up
2.7550201416015625,297.5,up
2.7846381664276123,293.5,up
2.8166580200195312,294.5,up
2.848621368408203,294.5,up
2.8799962997436523,293.0,up
2.913529872894287,294.0,up
2.941173791885376,295.0,up
2.9745447635650635,295.0,up
3.0042366981506348,295.5,up
3.0344016551971436,296.0,up
3.0660653114318848,296.0,up
3.0966575145721436,296.0,up
3.1286141872406006,296.5,up
3.160539150238037,296.5,up
3.193035125732422,296.0,up
3.2282872200012207,296.0,up
3.2497308254241943,291.0,up
3.2856807708740234,292.0,up
3.315335750579834,293.0,up
3.3464126586914062,294.5,up
3.379380226135254,298.0,up
3.4092025756835938,299.5,up
3.4420647621154785,299.5,up
3.4751434326171875,299.5,up
3.506213665008545,299.5,up
3.5376150608062744,299.5,up
3.568493366241455,299.5,up
3.5997307300567627,299.5,up
3.6298582553863525,299.5,up
3.6599247455596924,299.5,up
3.6917340755462646,299.5,up
3.7339179515838623,299.5,up
3.773094415664673,299.0,up
3.8030922412872314,299.0,up
3.833608865737915,299.0,up
3.862685203552246,299.0,up
3.8953912258148193,299.0,up
3.9236958026885986,299.0,up
3.9553887844085693,299.0,up
3.987414836883545,299.0,up
4.0178632736206055,299.0,up
4.053341865539551,299.0,up
4.082416296005249,299.0,up
4.110860109329224,299.0,up
4.145225286483765,299.5,up
4.176022291183472,299.5,up
4.205690145492554,300.0,up
4.238057613372803,300.5,up
4.26839017868042,300.5,up
4.298254728317261,302.0,up
4.329493999481201,302.5,up
4.361897230148315,305.0,up
4.394766330718994,306.5,up
4.4244725704193115,311.0,up
4.456294536590576,311.0,up
4.488396167755127,313.0,up
4.519417762756348,317.0,up
4.554749011993408,323.5,up
4.582145690917969,328.5,up
4.613350868225098,326.5,up
4.647139072418213,331.5,up
4.676870822906494,336.0,up
4.7117815017700195,339.0,up
4.741129636764526,348.0,up
4.77284836769104,347.5,up
4.8033366203308105,346.5,up
4.835126876831055,347.0,up
4.8728415966033936,347.5,up
4.8998425006866455,349.0,up
4.931767702102661,349.5,up
4.959825277328491,350.5,up
4.989685535430908,353.5,up
5.021421909332275,364.5,up
5.053076267242432,360.5,up
5.083807945251465,347.5,up
5.114386320114136,349.5,up
5.146803617477417,341.5,up
5.178461313247681,334.0,up
5.211212396621704,335.0,up
5.241741418838501,342.0,up
5.273751258850098,345.0,up
