Time,Hip_Y,Squat_State
0.1761949062347412,340.5,unknown
0.26764869689941406,338.5,unknown
0.30144333839416504,337.0,unknown
0.3318955898284912,336.0,unknown
0.3654189109802246,336.0,unknown
0.40995025634765625,335.0,unknown
0.44260191917419434,334.5,unknown
0.4877743721008301,334.0,unknown
0.5167415142059326,333.0,unknown
0.5480163097381592,333.0,unknown
0.5778241157531738,333.0,unknown
0.6103501319885254,333.0,unknown
0.6492457389831543,333.5,unknown
0.6878588199615479,333.0,unknown
0.7184381484985352,333.0,unknown
0.7503612041473389,334.0,unknown
0.7801918983459473,334.5,unknown
0.810450553894043,335.0,unknown
0.8403773307800293,335.0,unknown
0.8756904602050781,335.0,unknown
0.9072868824005127,336.0,unknown
0.9362962245941162,337.0,unknown
0.9667003154754639,338.5,unknown
0.9996600151062012,339.0,unknown
1.0329220294952393,343.5,unknown
1.0615248680114746,346.0,unknown
1.0925846099853516,347.0,unknown
1.1239135265350342,349.0,unknown
1.1582152843475342,349.0,unknown
1.1901752948760986,349.0,unknown
1.2241766452789307,348.0,down
1.267730474472046,345.5,down
1.2967610359191895,339.0,up
1.3280248641967773,329.5,up
1.3621149063110352,327.5,up
1.390519142150879,318.5,up
1.4202630519866943,309.5,up
1.4525768756866455,302.5,up
1.4869096279144287,294.0,up
1.5153491497039795,295.5,up
1.5403320789337158,291.0,up
1.577692985534668,286.0,up
1.6087133884429932,283.0,up
1.6404826641082764,276.0,up
1.6744942665100098,274.5,up
1.7053158283233643,271.5,up
1.7328548431396484,272.0,up
1.7653930187225342,271.5,up
1.7971055507659912,272.0,up
1.8314270973205566,273.0,up
1.8580102920532227,274.0,up
1.8902668952941895,275.0,up
1.920832872390747,275.0,up
1.9532687664031982,275.0,up
1.9840900897979736,275.5,up
2.01957631111145,277.0,up
2.054171562194824,279.5,up
2.0820810794830322,281.0,up
2.112001657485962,282.5,up
2.1427109241485596,284.5,up
2.1755263805389404,285.5,up
2.2047171592712402,287.0,up
2.235405683517456,288.0,up
2.267721652984619,288.0,up
2.3037235736846924,288.0,up
2.333726644515991,287.5,up
2.3642702102661133,286.0,up
2.3923592567443848,284.5,up
2.425179958343506,283.5,up
2.457214832305908,282.5,up
2.487295627593994,280.0,up
2.52138614654541,279.5,up
2.5492055416107178,278.0,up
2.5793323516845703,276.5,up
2.614487409591675,276.0,up
2.6471199989318848,274.5,up
2.6753978729248047,273.5,up
2.7072227001190186,273.0,up
2.7387778759002686,273.0,up
2.7704102993011475,272.5,up
2.8016014099121094,272.5,up
2.8305346965789795,273.0,up
2.861602783203125,273.5,up
2.8946151733398438,273.5,up
2.9226016998291016,273.5,up
2.9547317028045654,273.5,up
2.9878642559051514,274.0,up
3.0164458751678467,274.0,up
3.049086570739746,273.0,up
3.0799577236175537,273.0,up
3.1104602813720703,273.0,up
3.142545700073242,273.0,up
3.174686908721924,273.0,up
3.2057111263275146,273.0,up
3.2365756034851074,273.0,up
3.268568754196167,272.0,up
3.301013469696045,272.0,up
3.3306877613067627,272.0,up
3.362553596496582,272.0,up
3.396552324295044,272.0,up
3.4275550842285156,272.0,up
3.4580676555633545,272.0,up
3.5038764476776123,272.5,up
3.5355238914489746,272.0,up
3.5657289028167725,271.5,up
3.5973546504974365,271.0,up
3.6287472248077393,270.5,up
3.6597161293029785,270.5,up
3.692654848098755,270.5,up
3.7227413654327393,270.5,up
3.7544307708740234,270.5,up
3.786869525909424,271.0,up
3.8186185359954834,271.0,up
3.849921226501465,271.0,up
3.881061553955078,271.5,up
3.916327714920044,272.0,up
3.945286512374878,272.5,up
3.9763057231903076,274.0,up
4.012788534164429,274.0,up
4.0405988693237305,274.5,up
4.0711705684661865,275.5,up
4.102540731430054,276.5,up
4.138914585113525,278.5,up
4.16991114616394,280.5,up
4.197662115097046,282.5,up
4.227673530578613,284.5,up
4.261660575866699,286.5,up
4.290353059768677,287.5,up
4.328045606613159,289.0,up
4.3693928718566895,289.5,up
4.399366855621338,290.5,up
4.435009717941284,295.5,up
4.466727018356323,298.5,up
4.496724367141724,303.0,up
4.5286900997161865,303.0,up
4.556267976760864,306.0,up
4.590522527694702,305.0,up
4.61861515045166,313.5,down
4.650014400482178,316.0,down
4.682086944580078,317.0,down
4.712671279907227,325.5,down
4.748582601547241,331.0,down
4.775541543960571,336.5,down
4.809425354003906,338.5,down
4.838259935379028,338.0,down
4.875472545623779,343.5,down
4.903473854064941,344.0,down
4.93402886390686,345.0,down
4.967475891113281,344.0,down
4.996140003204346,345.0,down
5.025737762451172,344.5,down
5.061199188232422,344.5,down
5.089514255523682,345.0,down
5.120906114578247,345.0,down
5.151640176773071,345.5,down
5.187364101409912,345.5,down
5.229104042053223,346.0,down
5.258890867233276,346.0,down
5.295331239700317,345.5,down
5.323117256164551,345.5,down
5.357154607772827,345.5,down
5.3839497566223145,345.5,down
5.416812181472778,344.0,down
5.451812267303467,343.0,down
5.478817939758301,342.0,down
5.5096211433410645,339.0,down
5.541120290756226,338.0,down
5.575058698654175,336.0,down
5.608060121536255,336.0,down
5.639069557189941,336.0,down
5.668177366256714,336.0,down
