Time,Hip_Y,Squat_State
0.19368457794189453,204.0,unknown
0.24820661544799805,204.0,unknown
0.27719879150390625,204.0,unknown
0.31871747970581055,204.5,unknown
0.35671567916870117,205.0,unknown
0.3896505832672119,205.0,unknown
0.42102956771850586,205.0,unknown
0.44850850105285645,205.5,unknown
0.47258543968200684,205.5,unknown
0.49460768699645996,205.5,unknown
0.5262835025787354,205.5,unknown
0.558661937713623,206.0,unknown
0.5891544818878174,206.0,unknown
0.6204230785369873,206.0,unknown
0.6546854972839355,206.0,unknown
0.6823625564575195,206.0,unknown
0.7128632068634033,206.0,unknown
0.7434120178222656,206.0,unknown
0.7752118110656738,206.0,unknown
0.8113803863525391,206.0,unknown
0.8377037048339844,206.0,unknown
0.8680202960968018,206.0,unknown
0.9008502960205078,206.0,unknown
0.9328677654266357,205.5,unknown
0.9633607864379883,205.5,unknown
0.9961376190185547,205.5,unknown
1.0263261795043945,205.5,unknown
1.0580484867095947,205.5,unknown
1.0888283252716064,206.0,unknown
1.1184496879577637,206.0,unknown
1.162980318069458,206.0,down
1.1982777118682861,206.0,down
1.2313189506530762,206.0,down
1.2622332572937012,206.0,down
1.2936367988586426,206.0,down
1.3249528408050537,206.5,down
1.3553621768951416,206.5,down
1.3866915702819824,206.5,down
1.4221043586730957,206.5,down
1.4530718326568604,206.5,down
1.485079050064087,207.5,down
1.5115430355072021,207.5,down
1.5429551601409912,207.5,down
1.5743508338928223,207.5,down
1.6056575775146484,207.5,down
1.6374008655548096,208.0,down
1.666938066482544,208.0,down
1.7003421783447266,208.0,down
1.7321290969848633,208.0,down
1.7628509998321533,208.0,down
1.7947185039520264,208.0,down
1.827819585800171,208.0,down
1.8551077842712402,208.0,down
1.885725975036621,208.0,down
1.9169039726257324,208.0,down
1.9499528408050537,208.0,down
1.9819397926330566,208.0,down
2.0127029418945312,208.0,down
2.0429999828338623,208.0,down
2.0740225315093994,208.0,down
2.1052894592285156,208.0,down
2.1362650394439697,208.0,down
2.1692593097686768,208.0,down
2.1996190547943115,208.0,down
2.2302629947662354,208.0,down
2.2620091438293457,208.5,down
2.292097806930542,208.5,down
2.3228609561920166,208.5,down
2.3536882400512695,208.5,down
2.386045455932617,208.5,down
2.415269613265991,208.5,down
2.446964740753174,208.5,down
2.4784996509552,208.5,down
2.5120975971221924,209.5,down
2.5430970191955566,209.5,down
2.575482130050659,209.5,down
2.604043960571289,209.5,down
2.6347053050994873,209.5,down
2.6656291484832764,209.5,down
2.6987192630767822,209.5,down
2.7298507690429688,209.5,down
2.7607667446136475,210.5,down
2.7972991466522217,212.0,down
2.8225910663604736,213.0,down
2.8562989234924316,213.0,down
2.886352300643921,213.5,down
2.9191601276397705,216.5,down
2.9500174522399902,218.5,down
2.9836177825927734,221.0,down
3.012845993041992,222.5,down
3.0432093143463135,224.5,down
3.074645519256592,226.5,down
3.1085212230682373,232.5,down
3.13634991645813,237.0,down
