Time,Hip_Y,Squat_State
0.20121264457702637,283.5,unknown
0.2843811511993408,282.5,unknown
0.3320004940032959,282.0,unknown
0.36602044105529785,281.5,unknown
0.4035627841949463,281.5,unknown
0.4456026554107666,281.5,unknown
0.4896061420440674,281.5,unknown
0.5381255149841309,281.5,unknown
0.5811276435852051,281.5,unknown
0.6187222003936768,281.0,unknown
0.6687207221984863,281.0,unknown
0.722306489944458,280.0,unknown
0.7743000984191895,280.0,unknown
0.8158230781555176,280.0,unknown
0.8538286685943604,280.0,unknown
0.8978605270385742,280.0,unknown
0.9431884288787842,280.0,unknown
0.9851589202880859,280.0,unknown
1.0284333229064941,280.0,unknown
1.0804312229156494,283.5,unknown
1.1194820404052734,284.0,unknown
1.163480520248413,286.0,unknown
1.2029874324798584,287.0,unknown
1.2373836040496826,287.0,unknown
1.2847449779510498,288.0,unknown
1.3163039684295654,289.5,unknown
1.3698322772979736,290.5,unknown
1.4066693782806396,291.5,unknown
1.4350812435150146,292.5,unknown
1.4704244136810303,293.0,unknown
1.5069992542266846,294.0,down
1.5502996444702148,295.5,down
1.5842969417572021,296.0,down
1.6159021854400635,297.0,down
1.6587474346160889,297.0,down
1.691265344619751,297.5,down
1.7194099426269531,298.0,down
1.7474253177642822,298.0,down
1.7837460041046143,298.0,down
1.8437902927398682,298.5,down
1.8754839897155762,298.5,down
1.9084196090698242,299.0,down
1.9414169788360596,300.0,down
1.9754204750061035,301.0,down
2.0079877376556396,301.5,down
2.0418083667755127,303.5,down
2.0865821838378906,305.5,down
2.1299304962158203,305.5,down
2.160942554473877,305.5,down
2.191011667251587,307.0,down
2.2209901809692383,307.0,down
2.251027822494507,308.0,down
2.284987449645996,308.5,down
2.3145463466644287,309.0,down
2.3435451984405518,309.5,down
2.372546911239624,311.5,down
2.4124932289123535,312.0,down
2.440495729446411,312.0,down
2.469493865966797,313.0,down
2.4975311756134033,313.5,down
2.5250840187072754,314.5,down
2.5618784427642822,318.0,down
2.5906741619110107,320.0,down
2.6259846687316895,321.5,down
2.659853935241699,323.5,down
2.691859722137451,329.5,down
2.7267823219299316,329.0,down
2.759437322616577,334.5,down
2.7934842109680176,335.0,down
2.829054832458496,339.5,down
2.86011004447937,341.5,down
2.8910579681396484,343.0,down
2.923682451248169,343.0,down
2.952685594558716,347.0,down
2.981684923171997,349.0,down
3.0151517391204834,351.0,down
3.0484859943389893,352.5,down
3.0908868312835693,352.5,down
3.1267638206481934,352.0,down
3.157698392868042,351.0,down
3.1976733207702637,350.5,down
3.2372887134552,350.0,down
3.280290365219116,349.0,down
3.3149712085723877,349.0,down
3.3619682788848877,349.0,down
3.399017810821533,344.0,down
3.4335405826568604,342.5,down
3.469538927078247,341.0,down
3.5070555210113525,337.0,down
3.540085554122925,334.0,down
3.5760748386383057,333.5,down
3.6102285385131836,330.0,down
3.644270896911621,329.0,down
3.672959566116333,329.0,down
3.7035844326019287,328.5,down
3.732095241546631,325.5,down
3.7796924114227295,326.0,down
3.8083579540252686,323.5,down
3.8447742462158203,324.0,down
3.875793933868408,323.5,down
3.903836488723755,322.5,down
3.9410719871520996,322.0,down
3.973076581954956,322.0,down
4.015429496765137,321.0,down
4.058804988861084,319.0,down
4.128346920013428,319.0,down
4.186345815658569,319.5,down
4.242902517318726,320.0,down
4.290897607803345,320.0,down
4.338420391082764,319.0,down
4.377429008483887,319.0,down
4.416949510574341,318.0,down
4.452980279922485,316.5,down
4.514511823654175,316.0,up
4.555517196655273,316.0,up
4.601523399353027,315.5,up
4.638768672943115,315.5,up
4.676767826080322,315.5,up
4.712289333343506,315.0,up
4.7482874393463135,315.0,up
4.78328800201416,315.0,up
4.817918300628662,313.0,up
4.8599488735198975,312.5,up
4.896925210952759,312.5,up
4.9300971031188965,312.5,up
4.964099645614624,311.5,up
4.997106552124023,311.5,up
5.030619144439697,311.5,up
5.064619064331055,311.5,up
5.099625110626221,311.5,up
5.137181758880615,311.5,up
5.171144485473633,311.0,up
5.212829351425171,311.0,up
5.246869325637817,311.5,up
5.279834747314453,311.5,up
5.322428464889526,311.5,up
5.355431795120239,311.0,up
5.389429092407227,311.5,up
5.422475814819336,311.5,up
5.459475755691528,312.5,up
5.496517658233643,312.5,up
5.533635139465332,311.5,up
5.565603733062744,310.5,up
5.593676805496216,310.5,up
5.640937328338623,310.0,up
5.690759181976318,312.5,up
5.731282472610474,313.5,up
5.7643883228302,316.0,up
5.801287889480591,316.5,down
5.847783803939819,317.5,down
5.878768682479858,318.0,down
5.909825801849365,318.5,down
5.940661907196045,318.5,down
5.983107089996338,318.5,down
6.02996039390564,319.0,down
6.059964179992676,318.5,down
6.089959383010864,318.5,down
6.1206138134002686,317.0,down
6.154571533203125,316.5,down
6.183567523956299,316.0,up
6.215425491333008,318.0,down
6.243462324142456,318.0,down
6.287586450576782,318.0,down
6.3256824016571045,318.0,down
6.358415603637695,318.0,down
6.392450571060181,318.0,down
6.427043199539185,318.5,down
6.462045669555664,318.5,down
6.499129295349121,318.5,down
6.544412136077881,318.5,down
6.5728232860565186,319.0,down
6.606764078140259,318.0,down
6.642532587051392,317.5,down
6.677534818649292,317.0,down
6.714094400405884,317.0,down
6.748059511184692,318.0,down
6.78105902671814,318.0,down
6.813643932342529,318.0,down
6.842627286911011,318.0,down
6.872629404067993,318.5,down
6.904710292816162,319.0,down
6.936671018600464,320.0,down
6.969796657562256,319.5,down
7.00188684463501,316.0,up
7.048018932342529,313.5,up
7.116573095321655,310.0,up
7.168328046798706,309.0,up
7.204370737075806,308.5,up
7.241923570632935,308.0,up
7.275936126708984,308.0,up
7.315500259399414,307.5,up
7.366755485534668,307.0,up
7.410274028778076,306.0,up
7.443827390670776,306.0,up
7.475670337677002,305.5,up
7.50571870803833,309.0,up
7.534254789352417,311.0,up
7.574553728103638,312.5,up
7.603597402572632,313.5,up
7.637814998626709,319.0,down
7.673346281051636,319.0,down
7.703343868255615,318.5,down
7.734140634536743,318.5,down
7.763697385787964,318.5,down
7.796280145645142,319.5,down
7.82835054397583,319.0,down
7.860350131988525,318.0,down
7.897365570068359,317.5,down
7.929902791976929,317.0,down
7.960878133773804,317.5,down
7.994914770126343,317.5,down
8.025532484054565,318.5,down
8.05653429031372,320.5,down
8.093505859375,324.0,down
8.124496221542358,325.0,down
8.164538145065308,324.5,down
