Time,Hip_Y,Squat_State
0.18560409545898438,414.0,unknown
0.2689528465270996,414.5,unknown
0.3045516014099121,414.5,unknown
0.33458518981933594,414.5,unknown
0.3730616569519043,414.5,unknown
0.41651463508605957,414.5,unknown
0.44815492630004883,414.5,unknown
0.48015308380126953,414.5,unknown
0.5137162208557129,414.5,unknown
0.5602755546569824,414.5,unknown
0.5903184413909912,414.5,unknown
0.6216201782226562,414.5,unknown
0.6516547203063965,414.5,unknown
0.6841955184936523,414.5,unknown
0.716822624206543,414.5,unknown
0.7533516883850098,414.5,unknown
0.7863507270812988,414.5,unknown
0.8259150981903076,414.5,unknown
0.8652520179748535,414.5,unknown
0.9017183780670166,414.5,unknown
0.933194637298584,414.5,unknown
0.9691057205200195,414.5,unknown
1.0085947513580322,414.0,unknown
1.0535995960235596,414.0,unknown
1.0936050415039062,414.0,unknown
1.1411609649658203,414.0,unknown
1.1861188411712646,414.0,unknown
1.2193894386291504,414.0,unknown
1.2523839473724365,414.0,unknown
1.286386489868164,414.0,unknown
1.3229303359985352,414.0,up
1.3709301948547363,414.0,up
1.4164907932281494,414.5,down
1.4634885787963867,414.5,down
1.4955682754516602,414.5,down
1.5291004180908203,414.5,down
1.5638079643249512,414.0,up
1.604902744293213,414.0,up
1.6399006843566895,413.5,up
1.6839394569396973,413.5,up
1.7184693813323975,413.5,up
1.7534337043762207,413.5,up
1.7864346504211426,413.5,up
1.8199968338012695,413.5,up
1.8709969520568848,413.5,up
1.9065361022949219,413.5,up
1.943500280380249,413.5,up
1.979536771774292,413.5,up
2.017043352127075,413.5,up
2.0550427436828613,413.5,up
2.104902744293213,413.5,up
2.150909662246704,413.5,up
2.193920135498047,413.5,up
2.227445602416992,413.5,up
2.2734463214874268,413.5,up
2.3079686164855957,413.5,up
2.352963447570801,413.5,up
2.400146961212158,413.5,up
2.4428107738494873,413.5,up
2.4728896617889404,413.0,up
2.502307891845703,413.0,up
2.5354509353637695,412.5,up
2.567491292953491,412.5,up
2.5994253158569336,412.5,up
2.6289896965026855,412.5,up
2.659069776535034,412.5,up
2.689340353012085,412.5,up
2.722895622253418,412.0,up
2.752298355102539,412.0,up
2.7903122901916504,412.0,up
2.829326868057251,412.0,up
2.8816375732421875,411.5,up
2.939183473587036,411.5,up
2.984177827835083,411.5,up
3.0357120037078857,411.5,up
3.0757131576538086,411.5,up
3.126239061355591,411.5,up
3.1822376251220703,411.0,up
3.230623960494995,411.0,up
3.2976279258728027,411.0,up
3.392883539199829,282.5,up
3.435410976409912,282.5,up
3.4694108963012695,282.5,up
3.507965326309204,282.5,up
3.558000326156616,282.5,up
3.58797025680542,282.5,up
3.6283910274505615,282.5,up
3.683199405670166,282.5,up
3.715088129043579,282.5,up
3.7472245693206787,282.5,up
3.7807250022888184,282.5,up
3.81005859375,282.5,up
3.840369701385498,282.5,up
3.872722625732422,282.5,up
3.9027271270751953,282.5,up
3.935136556625366,282.5,up
3.9656119346618652,282.5,up
3.9958090782165527,282.5,up
4.026395082473755,282.5,up
4.0590527057647705,282.5,up
4.091254711151123,282.0,up
4.125795364379883,282.0,up
4.173760890960693,282.0,up
4.2153942584991455,282.0,up
4.249350309371948,282.0,up
4.2944440841674805,281.5,up
4.329952955245972,281.5,up
4.360986232757568,281.5,up
4.397041320800781,281.5,up
4.429508924484253,281.5,up
4.468541622161865,281.5,up
4.502552270889282,281.5,up
4.54913330078125,281.5,up
4.5801355838775635,281.0,up
4.610733509063721,281.0,up
4.644734621047974,281.0,up
4.675766944885254,281.0,up
4.7058045864105225,281.0,up
4.738327741622925,281.5,up
4.768360614776611,281.5,up
4.798363208770752,281.5,up
4.830706357955933,281.5,up
4.8612940311431885,281.5,up
4.891513347625732,282.0,up
4.924831867218018,282.0,up
4.9565558433532715,282.5,up
4.984395265579224,282.5,up
5.021545171737671,283.0,up
5.050833463668823,283.5,up
5.0804407596588135,285.5,up
5.1067938804626465,285.5,up
5.143515348434448,285.5,up
5.1757752895355225,288.0,up
5.216265916824341,288.0,up
5.265223026275635,288.5,up
5.3042285442352295,289.5,up
5.335208415985107,290.0,up
5.3875226974487305,290.0,up
5.417150974273682,291.5,up
5.457146883010864,293.0,up
5.486274480819702,294.0,up
5.518829584121704,297.5,up
5.5483739376068115,298.0,up
5.580692768096924,298.0,up
5.6143105030059814,300.0,up
5.657471656799316,301.5,up
5.688945531845093,304.5,up
5.717600107192993,306.5,up
5.753582239151001,306.0,up
5.786068677902222,305.5,up
5.8319408893585205,308.0,up
5.860951662063599,309.5,up
5.893224000930786,309.0,up
5.923013210296631,310.5,up
5.954071760177612,311.0,up
5.983072280883789,311.5,up
6.011337757110596,314.0,up
6.0467565059661865,315.5,up
6.080495357513428,315.5,up
6.111603260040283,317.0,up
6.158074617385864,317.5,up
6.187772274017334,318.0,up
6.2209413051605225,320.0,up
6.253443241119385,323.0,up
6.281432867050171,325.5,up
6.3168182373046875,326.5,up
6.369819164276123,325.5,up
