Time,ID,Pixel_X,Pixel_Y,Norm_X,Norm_Y,Norm_Z,World_X,World_Y,World_Z
0.33160901069641113,0,876,129,0.8528356552124023,0.2987397015094757,-0.16038227081298828,0.5436810255050659,-0.15529653429985046,-0.0878726914525032
0.33160901069641113,1,898,141,0.8742609024047852,0.32682400941848755,-0.145289346575737,0.5845997333526611,-0.14940394461154938,-0.09134726226329803
0.33160901069641113,2,900,149,0.8756129741668701,0.3459518849849701,-0.1453327089548111,0.5845975875854492,-0.14995962381362915,-0.09317374229431152
0.33160901069641113,3,901,157,0.877041220664978,0.36517035961151123,-0.14544512331485748,0.5847983956336975,-0.1496303528547287,-0.09132678806781769
0.33160901069641113,4,894,122,0.8703846335411072,0.28322291374206543,-0.12542299926280975,0.5774493217468262,-0.17954742908477783,-0.0856989249587059
0.33160901069641113,5,893,117,0.8692783117294312,0.27258431911468506,-0.12558665871620178,0.5787379145622253,-0.17754188179969788,-0.08596033602952957
0.33160901069641113,6,892,114,0.8684829473495483,0.26428645849227905,-0.125532329082489,0.5775920748710632,-0.1779094934463501,-0.08215148001909256
0.33160901069641113,7,896,176,0.8720846176147461,0.40955930948257446,-0.01599154621362686,0.6164355278015137,-0.0818580612540245,-0.026040108874440193
0.33160901069641113,8,888,118,0.8639150261878967,0.2740711569786072,0.0777183547616005,0.5877249836921692,-0.20365941524505615,0.01721019484102726
0.33160901069641113,9,860,149,0.8368713855743408,0.3460284471511841,-0.10628147423267365,0.5355208516120911,-0.1282181292772293,-0.0673503652215004
0.33160901069641113,10,854,124,0.8312158584594727,0.28773385286331177,-0.07955468446016312,0.5259056091308594,-0.16278573870658875,-0.053278714418411255
0.33160901069641113,11,820,282,0.7982993125915527,0.6549786329269409,0.007154120597988367,0.5113593935966492,0.06150595843791962,0.005241984501481056
0.33160901069641113,12,791,89,0.7701781988143921,0.20754188299179077,0.17397205531597137,0.4340057373046875,-0.2447482943534851,0.07582755386829376
0.33160901069641113,13,777,362,0.756385087966919,0.8394851684570312,-0.25007861852645874,0.41913723945617676,0.1995704621076584,-0.10830242186784744
0.33160901069641113,14,697,41,0.6788403391838074,0.09531918168067932,-0.06169067695736885,0.2887008488178253,-0.3060610592365265,-0.04298374429345131
0.33160901069641113,15,821,357,0.7989755868911743,0.8277208805084229,-0.5576027035713196,0.44134461879730225,0.19955536723136902,-0.28239354491233826
0.33160901069641113,16,797,19,0.7762209177017212,0.04399558901786804,-0.40269362926483154,0.4017775058746338,-0.3349747657775879,-0.21198686957359314
0.33160901069641113,17,831,363,0.8091027140617371,0.8424718379974365,-0.6116683483123779,0.44397151470184326,0.19883352518081665,-0.31131577491760254
0.33160901069641113,18,830,10,0.8081330060958862,0.023759635165333748,-0.44910287857055664,0.4298308491706848,-0.34294992685317993,-0.24669085443019867
0.33160901069641113,19,840,353,0.817901074886322,0.817212700843811,-0.6024821996688843,0.46237170696258545,0.18915407359600067,-0.3154703676700592
0.33160901069641113,20,839,23,0.8167276382446289,0.05381461977958679,-0.4415402412414551,0.4610794484615326,-0.34620511531829834,-0.23159880936145782
0.33160901069641113,21,830,345,0.8083106875419617,0.8006730675697327,-0.559090256690979,0.44941580295562744,0.19148051738739014,-0.2885618209838867
0.33160901069641113,22,827,29,0.8047495484352112,0.06920099258422852,-0.40829503536224365,0.4178597033023834,-0.33173197507858276,-0.21184372901916504
0.33160901069641113,23,543,287,0.5282300710678101,0.6653366684913635,-0.08014587312936783,0.011604154482483864,0.1022535115480423,-0.03697136044502258
0.33160901069641113,24,529,171,0.5147401690483093,0.3966939449310303,0.08003772795200348,-0.010998763144016266,-0.10286896675825119,0.03721315786242485
0.33160901069641113,25,355,278,0.34534767270088196,0.6450181007385254,-0.3746492862701416,-0.29863619804382324,0.055558305233716965,-0.19181832671165466
0.33160901069641113,26,366,138,0.35652822256088257,0.32141372561454773,-0.20803071558475494,-0.27459755539894104,-0.1702081263065338,-0.12414827942848206
0.33160901069641113,27,114,301,0.11132609844207764,0.6971261501312256,-0.2681889533996582,-0.6646338701248169,0.056514956057071686,-0.12798894941806793
0.33160901069641113,28,123,130,0.12035033106803894,0.3017595410346985,-0.13639631867408752,-0.6667452454566956,-0.14942100644111633,-0.07029552757740021
0.33160901069641113,29,92,295,0.08960229158401489,0.6832512021064758,-0.26665136218070984,-0.7111978530883789,0.057667385786771774,-0.1295454502105713
0.33160901069641113,30,84,150,0.08266541361808777,0.34837615489959717,-0.14035825431346893,-0.7127271294593811,-0.1497376412153244,-0.07158645987510681
0.33160901069641113,31,44,259,0.04321745038032532,0.600067675113678,-0.5203531980514526,-0.7913317680358887,0.04221450537443161,-0.2684992551803589
0.33160901069641113,32,48,96,0.0471784770488739,0.22318831086158752,-0.3758563995361328,-0.7975832223892212,-0.2107434719800949,-0.19916222989559174
0.4327270984649658,0,877,128,0.8535076379776001,0.2981509566307068,-0.20058608055114746,0.5433128476142883,-0.15146392583847046,-0.13763025403022766
0.4327270984649658,1,900,140,0.8757264614105225,0.32619234919548035,-0.18803314864635468,0.5843753218650818,-0.1450815200805664,-0.14107468724250793
0.4327270984649658,2,901,149,0.8772229552268982,0.3449646532535553,-0.1880480796098709,0.5843726992607117,-0.14564070105552673,-0.1428062617778778
0.4327270984649658,3,903,157,0.8787206411361694,0.364773154258728,-0.18814677000045776,0.5845785140991211,-0.1453063189983368,-0.1410258412361145
0.4327270984649658,4,895,122,0.8714255690574646,0.2831592857837677,-0.16999918222427368,0.5773066282272339,-0.1767737865447998,-0.13546982407569885
